,price,room_bed,room_bath,lot_measure,ceil,coast,condition,quality,ceil_measure,basement,yr_built,zipcode,lat,long,furnished,yr_sold,age_sold,Have_basement,renovation_in_15to20_Years,renovation_in_10to15_Years,renovation_in_5to10_Years,renovation_in_0to5_Years
1845,202000,2,1.0,6550,1.0,0,4,5,740,0,1946,98168,47.4807,-122.33200000000001,0,2015,69,0,0,0,0,0
1846,600000,3,2.75,14217,2.0,0,4,10,2210,1370,1989,98023,47.3244,-122.37899999999999,1,2015,26,1,0,0,0,0
1847,335000,3,1.75,15003,1.0,0,3,7,1150,580,1980,98014,47.6923,-121.92,0,2014,34,1,0,0,0,0
1848,270000,4,2.5,5835,2.0,0,3,8,2350,0,2003,98042,47.3494,-122.15299999999999,0,2015,12,0,0,0,0,0
1849,657500,4,1.5,5000,1.5,0,3,7,1610,300,1912,98105,47.6597,-122.29,0,2014,102,1,0,0,0,0
1850,408000,3,1.75,313672,1.0,0,4,7,1600,0,1960,98058,47.4129,-122.08,0,2015,55,0,0,0,0,0
1851,385000,5,1.5,9780,1.5,0,4,7,1750,0,1961,98028,47.7755,-122.235,0,2014,53,0,0,0,0,0
1852,455000,2,1.5,6750,1.0,0,3,7,950,140,1942,98117,47.6836,-122.397,0,2015,73,1,0,0,0,0
1853,230000,2,1.0,6450,1.0,0,4,6,770,0,1948,98106,47.531000000000006,-122.35799999999999,0,2014,66,0,0,0,0,0
1854,350000,2,1.0,5551,1.0,0,3,6,840,0,1952,98118,47.5354,-122.28,0,2015,63,0,0,0,0,0
1855,650000,3,2.5,7831,2.0,0,3,9,3060,0,2004,98065,47.5401,-121.861,1,2014,10,0,0,0,0,0
1856,306000,3,1.75,7500,1.0,0,4,8,1560,0,1966,98056,47.489,-122.18,0,2014,48,0,0,0,0,0
1857,217000,3,1.0,9827,1.0,0,3,7,1110,0,1966,98198,47.369,-122.311,0,2014,48,0,0,0,0,0
1858,485000,4,2.5,15935,1.0,0,3,10,2130,1580,2005,98001,47.3528,-122.26700000000001,1,2015,10,1,0,0,0,0
1859,800000,4,2.5,7807,2.0,0,3,9,3100,0,2003,98034,47.7151,-122.227,1,2015,12,0,0,0,0,0
1860,285000,4,2.25,8250,1.0,0,4,7,1240,910,1978,98023,47.3045,-122.37799999999999,0,2014,36,1,0,0,0,0
1861,847700,5,3.25,10260,2.0,0,3,10,3860,370,1996,98027,47.5503,-122.081,1,2014,18,1,0,0,0,0
1862,400000,3,1.0,6658,1.0,0,3,7,1690,0,1942,98133,47.7099,-122.35,0,2014,72,0,0,0,0,0
1863,229950,3,0.75,12700,1.0,0,4,5,1030,0,1944,98032,47.3877,-122.236,0,2015,71,0,0,0,0,0
1864,735000,4,3.5,2810,2.0,0,3,8,1730,610,2011,98027,47.5403,-122.02799999999999,0,2015,4,1,0,0,0,0
1865,1100000,5,2.75,4643,1.5,0,4,8,2120,400,1916,98112,47.6348,-122.301,0,2015,99,1,0,0,0,0
1866,657000,4,2.5,3375,1.5,0,4,7,1420,760,1926,98117,47.6846,-122.361,0,2014,88,1,0,0,0,0
1867,307500,3,1.0,6530,1.0,0,3,7,980,0,1969,98034,47.7133,-122.213,0,2014,45,0,0,0,0,0
1868,590000,4,2.5,4950,2.0,0,3,8,2380,0,2004,98136,47.5382,-122.391,0,2014,10,0,0,0,0,0
1869,375000,4,2.0,3000,1.0,0,3,7,1040,200,1908,98122,47.6076,-122.29799999999999,0,2014,106,1,0,0,0,0
1870,353500,2,1.0,8775,1.0,0,3,6,800,0,1942,98125,47.7171,-122.307,0,2014,72,0,0,0,0,0
1871,355000,4,2.75,5470,2.0,0,3,8,3000,0,2005,98038,47.3613,-122.038,0,2014,9,0,0,0,0,0
1872,2600000,3,3.0,16015,2.0,1,4,10,2220,1190,1973,98040,47.5721,-122.23899999999999,1,2015,42,1,0,0,0,0
1873,825000,3,1.75,3090,1.5,0,5,7,1510,500,1926,98103,47.681999999999995,-122.348,0,2015,89,1,0,0,0,0
1874,202500,3,1.0,8576,1.0,0,3,6,1120,0,1943,98178,47.4896,-122.24799999999999,0,2014,71,0,0,0,0,0
1875,475000,3,1.0,9750,1.0,0,3,7,1470,0,1963,98034,47.7155,-122.194,0,2014,51,0,0,0,0,0
1876,718000,3,2.5,7200,2.0,0,3,8,2070,0,2001,98033,47.6946,-122.211,0,2014,13,0,0,0,0,0
1877,280000,3,2.5,4818,2.0,0,3,8,1608,0,2012,98092,47.2583,-122.20299999999999,0,2015,3,0,0,0,0,0
1878,245000,2,1.0,4800,1.0,0,3,6,990,0,1908,98118,47.5615,-122.28,0,2015,107,0,0,0,0,0
1879,335000,4,2.0,3132,1.0,0,5,6,740,740,1910,98108,47.55,-122.31200000000001,0,2014,104,1,0,0,0,0
1880,400000,2,1.0,5100,1.0,0,3,7,1140,0,1942,98136,47.5323,-122.383,0,2014,72,0,0,0,0,0
1881,1330000,5,3.0,10796,1.0,0,3,9,2120,1220,1964,98040,47.5421,-122.229,1,2015,51,1,0,0,0,0
1882,300000,3,1.75,7200,1.0,0,3,7,1000,420,1979,98146,47.5069,-122.367,0,2015,36,1,0,0,0,0
1883,605000,4,2.0,7626,1.0,0,5,7,990,830,1941,98103,47.6878,-122.34200000000001,0,2014,73,1,0,0,0,0
1884,330000,3,1.75,9417,1.0,0,4,7,1590,0,1954,98177,47.7617,-122.36,0,2014,60,0,0,0,0,0
1885,925000,4,2.5,209088,2.0,0,3,10,3280,0,1994,98053,47.6553,-122.023,1,2014,20,0,0,0,0,0
1886,355500,3,2.5,5540,2.0,0,3,8,2600,0,2004,98038,47.3446,-122.041,0,2014,10,0,0,0,0,0
1887,815000,4,2.5,7187,2.0,0,3,9,3030,0,2005,98033,47.6934,-122.166,1,2015,10,0,0,0,0,0
1888,334200,3,1.75,45302,1.0,0,3,7,1410,0,1980,98019,47.7077,-121.914,0,2015,35,0,0,0,0,0
1889,370000,2,1.0,6050,1.0,0,3,7,860,0,1952,98116,47.5697,-122.4,0,2014,62,0,0,0,0,0
1890,435000,6,3.0,4290,1.0,0,4,7,1780,1780,1957,98118,47.5282,-122.26899999999999,0,2015,58,1,0,0,0,0
1891,1160000,4,3.5,15724,2.0,0,3,11,4190,0,1994,98027,47.5518,-122.096,1,2014,20,0,0,0,0,0
1892,265950,3,1.5,8450,1.0,0,4,6,1150,0,1951,98178,47.4927,-122.22399999999999,0,2014,63,0,0,0,0,0
1893,575000,3,2.0,3880,1.0,0,3,8,1080,1070,1951,98117,47.6814,-122.39200000000001,0,2014,63,1,0,0,0,0
1894,595000,3,2.5,10637,2.0,0,3,9,2660,0,1991,98011,47.7383,-122.22,1,2014,23,0,0,0,0,0
1895,660000,3,3.0,11900,2.0,0,3,9,2290,180,1976,98074,47.641000000000005,-122.057,1,2015,39,1,0,0,0,0
1896,780000,6,4.0,5720,1.0,0,3,8,1960,1340,1963,98115,47.676,-122.309,0,2015,52,1,0,0,0,0
1897,292500,3,2.25,6004,2.0,0,3,8,1390,0,1993,98038,47.3536,-122.04700000000001,0,2015,22,0,0,0,0,0
1898,675000,3,2.5,98445,1.0,0,4,8,1380,940,1978,98072,47.7323,-122.116,0,2014,36,1,0,0,0,0
1899,250000,3,2.0,12096,1.0,0,4,6,1470,0,1942,98030,47.3734,-122.193,0,2014,72,0,0,0,0,0
1900,485000,5,2.5,6129,2.0,0,3,9,3270,0,2004,98055,47.4461,-122.208,1,2014,10,0,0,0,0,0
1901,346000,3,2.0,1184,2.0,0,3,7,730,330,2006,98136,47.5443,-122.385,0,2014,8,1,0,0,0,0
1902,386000,5,2.5,12413,2.0,0,3,7,2740,0,1990,98031,47.4199,-122.18299999999999,0,2014,24,0,0,0,0,0
1903,619000,4,1.75,3800,1.5,0,3,7,1660,0,1926,98115,47.6883,-122.314,0,2014,88,0,0,0,0,0
1904,284000,3,1.75,21000,1.0,0,3,7,1560,0,1954,98166,47.4776,-122.337,0,2015,61,0,0,0,0,0
1905,565000,3,2.5,8653,2.0,0,3,9,2900,1140,2006,98019,47.7378,-121.975,1,2014,8,1,0,0,0,0
1906,341000,3,2.25,8900,2.0,0,4,8,1750,0,1977,98058,47.4451,-122.13600000000001,0,2014,37,0,0,0,0,0
1907,199900,4,1.75,12000,1.0,0,5,6,1790,0,1944,98001,47.2664,-122.256,0,2015,71,0,0,0,0,0
1908,349000,4,2.5,4096,2.0,0,3,7,2280,0,2003,98056,47.4834,-122.182,0,2014,11,0,0,0,0,0
1909,343500,3,2.0,7509,1.0,0,3,7,1660,0,2002,98059,47.4872,-122.14399999999999,0,2015,13,0,0,0,0,0
1910,370000,2,1.5,2096,2.0,0,3,7,1080,200,2007,98144,47.5872,-122.30799999999999,0,2015,8,1,0,0,0,0
1911,599832,3,2.75,5200,2.0,0,3,9,2680,550,2014,98065,47.519,-121.87799999999999,1,2015,1,1,0,0,0,0
1912,285000,3,2.5,9874,2.0,0,3,7,1940,0,1990,98042,47.3794,-122.113,0,2014,24,0,0,0,0,0
1913,270000,3,1.5,7500,1.0,0,3,7,1230,0,1962,98198,47.4202,-122.331,0,2014,52,0,0,0,0,0
1914,1400000,4,3.5,66613,1.5,0,3,11,4380,0,1993,98077,47.7279,-122.04799999999999,1,2015,22,0,0,0,0,0
1915,353500,4,2.5,9239,2.0,0,3,7,1770,0,2004,98038,47.3512,-122.006,0,2014,10,0,0,0,0,0
1916,667000,5,2.0,5470,1.0,0,3,7,1180,720,1930,98105,47.6666,-122.303,0,2014,84,1,0,0,0,0
1917,413000,3,2.0,3451,1.0,0,3,8,1520,0,1996,98177,47.7753,-122.375,0,2014,18,0,0,0,0,0
1918,346950,3,1.75,10954,1.0,0,3,7,1830,0,1963,98155,47.7554,-122.306,0,2014,51,0,0,0,0,0
1919,435000,4,1.75,7200,1.0,0,5,7,1260,1260,1955,98056,47.4835,-122.19200000000001,0,2015,60,1,0,0,0,0
1920,1900000,5,2.25,16672,2.0,0,4,9,3120,0,1969,98004,47.6458,-122.219,1,2014,45,0,0,0,0,0
1921,680000,4,2.5,8770,2.0,0,3,10,2980,0,1990,98075,47.5814,-122.029,1,2014,24,0,0,0,0,0
1922,760000,3,1.75,15120,1.0,0,4,7,1410,0,1950,98004,47.5974,-122.195,0,2015,65,0,0,0,0,0
1923,444500,3,2.5,4724,2.0,0,3,7,2600,0,2002,98065,47.5359,-121.87799999999999,0,2014,12,0,0,0,0,0
1924,324950,3,2.0,9750,1.0,0,4,7,890,450,1974,98024,47.5644,-121.898,0,2015,41,1,0,0,0,0
1925,286000,4,2.5,7930,2.0,0,5,7,1820,0,1989,98038,47.358999999999995,-122.05,0,2014,25,0,0,0,0,0
1926,500000,4,2.25,23478,2.0,0,3,8,2490,0,1981,98072,47.7547,-122.094,0,2014,33,0,0,0,0,0
1927,489950,3,2.5,7478,2.0,0,3,9,2400,0,2002,98019,47.7362,-121.97399999999999,1,2014,12,0,0,0,0,0
1928,215000,4,2.0,7575,1.0,0,4,7,1040,500,1978,98032,47.3664,-122.279,0,2014,36,1,0,0,0,0
1929,280000,3,1.0,8400,1.0,0,4,7,1020,0,1957,98056,47.4905,-122.18,0,2015,58,0,0,0,0,0
1930,390000,3,1.0,10800,1.0,0,4,7,1200,0,1955,98006,47.5771,-122.14399999999999,0,2015,60,0,0,0,0,0
1931,1140000,5,4.0,217800,2.0,0,3,11,7320,0,1992,98058,47.4473,-122.086,1,2014,22,0,0,0,0,0
1932,1300000,0,0.0,28008,2.0,0,3,12,4810,0,1990,98053,47.6642,-122.069,1,2014,24,0,0,0,0,0
1933,170000,2,1.0,24792,2.0,0,2,7,1200,0,1976,98053,47.6337,-121.961,0,2014,38,0,0,0,0,0
1934,212000,2,1.0,7153,1.0,0,4,6,790,0,1944,98168,47.4869,-122.324,0,2015,71,0,0,0,0,0
1935,982000,4,2.75,8580,2.0,0,3,9,3610,0,2014,98033,47.6706,-122.17299999999999,1,2014,0,0,0,0,0,0
1936,350000,2,1.5,73600,1.0,0,3,7,1320,0,1993,98001,47.2755,-122.271,0,2014,21,0,0,0,0,0
1937,890000,4,2.5,7200,2.0,0,3,8,3370,0,2014,98177,47.7698,-122.384,0,2014,0,0,0,0,0,0
1938,485000,4,2.25,9911,1.0,0,4,7,1850,0,1957,98008,47.6019,-122.116,0,2015,58,0,0,0,0,0
1939,1050000,4,1.0,9729,1.0,0,3,6,1330,0,1952,98004,47.6223,-122.208,0,2015,63,0,0,0,0,0
1940,550000,3,2.5,6604,2.0,0,3,7,1930,0,2014,98166,47.4692,-122.351,0,2015,1,0,0,0,0,0
1941,725000,4,2.5,5170,2.0,0,4,9,2490,0,2000,98052,47.6836,-122.162,1,2014,14,0,0,0,0,0
1942,515000,3,2.75,9448,1.0,0,3,7,1010,700,1947,98105,47.6693,-122.26700000000001,0,2015,68,1,0,0,0,0
1943,1690000,4,3.5,13515,2.0,0,3,11,4020,0,2001,98004,47.6462,-122.212,1,2014,13,0,0,0,0,0
1944,795000,4,3.5,3250,2.0,0,3,9,2670,530,2007,98029,47.5515,-122.0,1,2014,7,1,0,0,0,0
1945,291000,3,1.75,9788,1.0,0,3,7,1560,0,1964,98178,47.4876,-122.226,0,2014,50,0,0,0,0,0
1946,660000,4,2.25,15375,1.0,0,4,8,2010,0,1957,98005,47.5956,-122.17399999999999,0,2015,58,0,0,0,0,0
1947,2230000,3,3.0,28064,2.0,1,5,10,2370,1250,1977,98136,47.5516,-122.398,1,2014,37,1,0,0,0,0
1948,525000,6,3.0,7560,2.0,0,3,7,2880,0,1980,98144,47.5959,-122.3,0,2014,34,0,0,0,0,0
1949,529500,3,2.25,905,3.0,0,3,9,1410,0,2014,98116,47.5818,-122.402,1,2015,1,0,0,0,0,0
1950,420000,4,2.0,6375,1.0,0,4,7,850,850,1950,98115,47.6973,-122.295,0,2015,65,1,0,0,0,0
1951,849900,2,2.0,641203,2.0,0,3,9,2280,0,1990,98070,47.4125,-122.455,1,2014,24,0,0,0,0,0
1952,335000,2,1.0,3844,1.0,0,4,7,1510,0,1923,98133,47.7038,-122.348,0,2014,91,0,0,0,0,0
1953,739900,5,2.5,5029,2.0,0,3,8,3290,0,2004,98075,47.5773,-122.056,0,2014,10,0,0,0,0,0
1954,495000,5,1.75,18112,1.0,0,3,8,1510,1250,1968,98155,47.7363,-122.29799999999999,0,2014,46,1,0,0,0,0
1955,424000,3,1.75,6818,1.0,0,5,7,1430,0,1972,98034,47.7271,-122.196,0,2014,42,0,0,0,0,0
1956,315000,4,2.75,8580,1.0,0,3,8,1860,340,1991,98023,47.295,-122.37,0,2014,23,1,0,0,0,0
1957,539000,5,2.25,7245,1.0,0,3,8,1510,1080,1973,98008,47.6398,-122.111,0,2015,42,1,0,0,0,0
1958,389000,2,1.0,7000,1.0,0,3,7,910,0,1952,98115,47.6999,-122.305,0,2014,62,0,0,0,0,0
1959,550000,4,2.5,9328,2.0,0,3,8,3220,0,2006,98019,47.7273,-121.958,0,2015,9,0,0,0,0,0
1960,845000,4,2.5,5071,2.0,0,3,9,1760,630,1988,98122,47.6144,-122.28299999999999,1,2015,27,1,0,0,0,0
1961,425000,4,2.25,8384,1.0,0,3,7,1250,950,1959,98155,47.753,-122.31700000000001,0,2014,55,1,0,0,0,0
1962,710000,3,2.75,7660,1.0,0,4,7,1460,750,1968,98116,47.5619,-122.4,0,2015,47,1,0,0,0,0
1963,589000,4,2.25,57599,2.0,0,3,8,2390,0,1981,98053,47.6651,-122.06700000000001,0,2015,34,0,0,0,0,0
1964,379950,3,1.75,12065,1.0,0,3,8,2040,0,1987,98038,47.3756,-122.044,0,2014,27,0,0,0,0,0
1965,650000,4,2.75,5335,2.0,0,3,9,3260,0,2003,98065,47.5414,-121.86399999999999,1,2015,12,0,0,0,0,0
1966,630000,3,1.75,8767,1.0,0,4,8,1710,0,1986,98033,47.6945,-122.18799999999999,0,2014,28,0,0,0,0,0
1967,290700,3,2.5,6666,2.0,0,4,7,1670,0,1992,98038,47.3488,-122.03299999999999,0,2014,22,0,0,0,0,0
1968,580000,3,2.5,1236,3.0,0,3,8,1740,0,2008,98116,47.5891,-122.387,0,2014,6,0,0,0,0,0
1969,240000,3,1.0,12733,1.0,0,3,7,1270,0,1955,98188,47.445,-122.27600000000001,0,2015,60,0,0,0,0,0
1970,575000,4,2.5,47044,2.0,0,3,9,2510,0,1987,98077,47.7699,-122.085,1,2014,27,0,0,0,0,0
1971,3280000,2,1.75,10000,2.5,1,3,11,4350,2490,2001,98008,47.6042,-122.11200000000001,1,2014,13,1,0,0,0,0
1972,212000,3,1.0,6800,1.0,0,5,6,1040,0,1951,98178,47.492,-122.22399999999999,0,2014,63,0,0,0,0,0
1973,772500,4,2.5,4290,2.0,0,3,9,3230,0,2004,98033,47.6874,-122.161,1,2014,10,0,0,0,0,0
1974,405000,3,1.0,3960,1.0,0,3,7,960,0,1943,98199,47.6465,-122.404,0,2014,71,0,0,0,0,0
1975,640000,3,2.5,31798,1.0,0,5,8,1650,1140,1953,98027,47.5241,-122.039,0,2014,61,1,0,0,0,0
1976,369000,2,1.0,6135,1.0,0,4,7,880,440,1942,98126,47.5265,-122.37899999999999,0,2015,73,1,0,0,0,0
1977,443000,2,1.0,5413,1.0,0,3,7,880,250,1939,98115,47.6971,-122.315,0,2014,75,1,0,0,0,0
1978,204000,2,2.5,13444,2.0,0,3,7,1090,0,2007,98198,47.4166,-122.319,0,2015,8,0,0,0,0,0
1979,425000,4,1.5,7875,1.0,0,3,7,1620,0,1956,98008,47.6041,-122.126,0,2014,58,0,0,0,0,0
1980,300000,2,1.0,13700,1.0,0,3,6,970,0,1949,98106,47.515,-122.36200000000001,0,2014,65,0,0,0,0,0
1981,216300,3,2.5,5000,2.0,0,3,8,1650,0,1985,98023,47.3206,-122.39399999999999,0,2014,29,0,0,0,0,0
1982,795000,3,3.25,3727,2.0,0,3,8,1880,380,2003,98119,47.6422,-122.361,0,2014,11,1,0,0,0,0
1983,799000,4,2.75,5677,2.0,0,3,9,3340,0,2011,98052,47.708999999999996,-122.118,1,2015,4,0,0,0,0,0
1984,265000,2,1.5,3427,2.0,0,3,7,1084,0,1976,98125,47.7117,-122.32600000000001,0,2015,39,0,0,0,0,0
1985,247000,3,2.25,7941,2.0,0,4,7,1580,0,1986,98023,47.2843,-122.35700000000001,0,2014,28,0,0,0,0,0
1986,157000,3,1.5,11530,1.0,0,3,7,1170,0,1960,98198,47.4211,-122.29,0,2014,54,0,0,0,0,0
1987,850000,4,2.5,9972,2.0,0,3,9,2900,0,1993,98006,47.5536,-122.12100000000001,1,2014,21,0,0,0,0,0
1988,355000,2,1.0,4558,1.0,0,3,7,1250,0,1948,98126,47.5318,-122.37899999999999,0,2014,66,0,0,0,0,0
1989,344950,3,2.0,7419,1.0,0,3,7,1330,0,1985,98034,47.7322,-122.236,0,2014,29,0,0,0,0,0
1990,286000,4,1.75,8400,2.0,0,2,8,2190,0,1978,98023,47.3003,-122.37299999999999,0,2015,37,0,0,0,0,0
1991,370000,3,1.75,37913,2.0,0,4,7,1620,0,1953,98001,47.2875,-122.289,0,2014,61,0,0,0,0,0
1992,631500,4,2.0,5650,1.5,0,4,8,1910,620,1910,98116,47.5778,-122.382,0,2014,104,1,0,0,0,0
1993,239000,3,2.5,5754,2.0,0,3,7,1360,0,1994,98030,47.3645,-122.18299999999999,0,2014,20,0,0,0,0,0
1994,435000,3,1.5,1231,3.0,0,3,7,1180,0,2008,98115,47.6845,-122.315,0,2015,7,0,0,0,0,0
1995,500000,3,1.5,962,3.0,0,3,8,1220,0,2014,98107,47.674,-122.387,0,2014,0,0,0,0,0,0
1996,775000,4,2.5,6826,2.0,0,3,9,3060,0,2004,98052,47.7006,-122.11200000000001,1,2014,10,0,0,0,0,0
1997,402101,2,0.75,1350,2.0,0,3,7,1020,0,2009,98144,47.5944,-122.29899999999999,0,2014,5,0,0,0,0,0
1998,200000,3,2.25,7420,1.5,0,5,7,1230,0,1913,98002,47.3184,-122.22,0,2014,101,0,0,0,0,0
1999,265800,3,1.75,7361,1.0,0,3,6,1460,0,1982,98019,47.7436,-121.979,0,2014,32,0,0,0,0,0
2000,655000,4,3.5,33106,2.0,0,3,9,3420,0,2004,98010,47.3554,-121.986,1,2014,10,0,0,0,0,0
2001,569000,4,1.75,7890,1.0,0,4,7,1090,140,1950,98004,47.5808,-122.189,0,2014,64,1,0,0,0,0
2002,450000,3,1.75,7490,1.0,0,5,7,1540,0,1971,98034,47.7222,-122.177,0,2015,44,0,0,0,0,0
2003,723000,4,2.25,8680,1.0,0,4,8,1290,670,1959,98004,47.6076,-122.19200000000001,0,2014,55,1,0,0,0,0
2004,260000,2,1.0,19602,1.0,0,3,6,1270,0,1977,98010,47.3375,-122.04799999999999,0,2014,37,0,0,0,0,0
2005,561750,5,1.75,8996,1.0,0,4,7,1020,1020,1962,98008,47.588,-122.118,0,2014,52,1,0,0,0,0
2006,254000,4,2.0,4235,1.0,0,3,7,1510,0,1955,98108,47.54600000000001,-122.29299999999999,0,2014,59,0,0,0,0,0
2007,515000,5,1.75,48787,2.0,0,3,6,1880,0,1922,98059,47.5094,-122.165,0,2014,92,0,0,0,0,0
2008,305000,4,2.25,5250,2.0,0,5,7,2340,0,1965,98118,47.5183,-122.266,0,2015,50,0,0,0,0,0
2009,345000,2,1.0,4494,1.0,0,3,7,920,430,1949,98126,47.5315,-122.38,0,2014,65,1,0,0,0,0
2010,792500,4,2.5,175421,2.0,0,3,10,4290,0,2004,98010,47.3585,-121.988,1,2014,10,0,0,0,0,0
2011,674950,3,2.75,92347,2.0,0,3,10,3510,0,1990,98038,47.3735,-122.01799999999999,1,2015,25,0,0,0,0,0
2012,353000,4,1.5,9600,1.0,0,4,6,1100,0,1960,98033,47.7,-122.175,0,2015,55,0,0,0,0,0
2013,650000,3,2.0,10501,1.0,0,3,7,1400,1400,1954,98125,47.7055,-122.315,0,2014,60,1,0,0,0,0
2014,550000,5,2.5,9877,1.0,0,4,7,1480,1480,1960,98005,47.5866,-122.171,0,2015,55,1,0,0,0,0
2015,454450,4,3.0,6000,2.0,0,3,9,2810,0,2007,98038,47.3689,-122.057,1,2015,8,0,0,0,0,0
2016,1290000,4,3.5,2261,2.0,0,3,9,2250,850,1981,98033,47.6512,-122.20200000000001,1,2015,34,1,0,0,0,0
2017,564000,4,1.0,4590,1.5,0,4,7,1170,0,1925,98115,47.6804,-122.311,0,2014,89,0,0,0,0,0
2018,380000,3,1.75,1468,2.0,0,3,8,1380,310,2008,98108,47.563,-122.29700000000001,0,2014,6,1,0,0,0,0
2019,749950,4,2.5,2971,2.0,0,3,9,2080,290,2008,98034,47.7064,-122.22399999999999,1,2014,6,1,0,0,0,0
2020,679000,4,2.5,8451,1.0,0,3,7,1540,1540,1969,98052,47.674,-122.154,0,2015,46,1,0,0,0,0
2021,552625,4,2.0,9390,1.0,0,5,8,1280,1280,1957,98133,47.7169,-122.329,0,2014,57,1,0,0,0,0
2022,377000,2,1.5,1251,2.0,0,3,7,930,70,2006,98199,47.6529,-122.384,0,2014,8,1,0,0,0,0
2023,260000,3,2.5,2500,2.0,0,3,7,1440,0,2006,98146,47.511,-122.359,0,2014,8,0,0,0,0,0
2024,270000,3,1.5,13475,1.0,0,4,7,1540,0,1972,98059,47.4766,-122.15299999999999,0,2014,42,0,0,0,0,0
2025,1290000,4,2.5,10800,1.0,0,3,10,2260,980,1946,98105,47.6709,-122.262,1,2014,68,1,0,0,0,0
2026,305000,2,1.0,8276,1.0,0,3,5,960,0,1939,98027,47.5322,-122.03299999999999,0,2015,76,0,0,0,0,0
2027,465000,4,2.25,20349,1.0,0,5,8,1340,480,1977,98072,47.7415,-122.096,0,2014,37,1,0,0,0,0
2028,463800,3,1.5,7770,1.0,0,4,7,980,0,1968,98033,47.6923,-122.20100000000001,0,2015,47,0,0,0,0,0
2029,1880000,4,2.75,19542,1.0,0,4,10,2170,1090,1968,98039,47.6245,-122.236,1,2014,46,1,0,0,0,0
2030,210000,2,1.0,9750,1.0,0,5,6,880,0,1938,98168,47.4885,-122.29799999999999,0,2014,76,0,0,0,0,0
2031,315500,3,1.75,8400,1.0,0,3,7,990,880,1977,98058,47.45399999999999,-122.164,0,2014,37,1,0,0,0,0
2032,549000,5,2.5,9720,2.0,0,4,8,1710,0,1974,98005,47.5903,-122.15700000000001,0,2014,40,0,0,0,0,0
2033,835000,3,2.25,54014,2.0,0,4,9,2120,0,1964,98005,47.6482,-122.15899999999999,1,2014,50,0,0,0,0,0
2034,270000,3,2.25,4252,1.5,0,3,7,1550,530,2003,98042,47.4203,-122.15700000000001,0,2014,11,1,0,0,0,0
2035,305000,3,1.0,7424,1.0,0,3,7,1010,570,1962,98058,47.4607,-122.171,0,2014,52,1,0,0,0,0
2036,545000,3,2.25,14585,2.0,0,3,8,2290,0,1981,98075,47.5874,-122.074,0,2014,33,0,0,0,0,0
2037,830000,4,2.25,12202,1.0,0,4,9,3010,0,1959,98005,47.6387,-122.17399999999999,1,2015,56,0,0,0,0,0
2038,323000,2,1.0,1712,2.0,0,4,7,880,0,1945,98199,47.6475,-122.397,0,2015,70,0,0,0,0,0
2039,430000,3,2.5,7320,1.0,0,5,7,1440,0,1954,98125,47.7179,-122.316,0,2014,60,0,0,0,0,0
2040,400000,3,2.5,32718,2.0,1,3,7,1550,540,1919,98070,47.3338,-122.51100000000001,0,2015,96,1,0,0,0,0
2041,266950,3,2.5,4803,2.0,0,3,7,1920,0,2005,98042,47.3745,-122.12700000000001,0,2014,9,0,0,0,0,0
2042,500000,3,1.75,14633,1.0,0,3,7,1100,430,1977,98052,47.6949,-122.119,0,2014,37,1,0,0,0,0
2043,720000,3,3.25,25741,2.0,0,4,8,3410,0,1993,98014,47.6929,-121.868,0,2014,21,0,0,0,0,0
2044,379500,3,1.0,7128,1.0,0,3,7,1110,0,1980,98052,47.6968,-122.124,0,2014,34,0,0,0,0,0
2045,269950,3,1.75,7735,1.0,0,4,7,1400,0,1989,98038,47.357,-122.04,0,2014,25,0,0,0,0,0
2046,229999,4,2.0,5200,1.0,0,4,7,1030,640,1977,98042,47.3652,-122.09,0,2014,37,1,0,0,0,0
2047,215500,2,1.75,15600,1.0,0,3,6,1220,0,1972,98001,47.2853,-122.265,0,2014,42,0,0,0,0,0
2048,1800000,3,3.0,13295,2.0,1,4,10,2370,420,1933,98006,47.5466,-122.197,1,2015,82,1,0,0,0,0
2049,220000,3,1.5,15600,2.0,0,3,7,1660,0,1981,98001,47.2589,-122.279,0,2014,33,0,0,0,0,0
2050,579000,2,2.0,7200,1.0,0,5,7,880,880,1946,98118,47.5658,-122.27600000000001,0,2014,68,1,0,0,0,0
2051,1190000,4,3.0,6000,1.5,0,4,8,1270,970,1914,98109,47.6369,-122.35,0,2014,100,1,0,0,0,0
2052,458450,4,1.0,9715,1.0,0,4,7,970,360,1957,98008,47.6038,-122.12200000000001,0,2014,57,1,0,0,0,0
2053,150000,3,1.0,9527,1.0,0,3,7,1200,0,1959,98168,47.5112,-122.316,0,2014,55,0,0,0,0,0
2054,550000,2,1.0,4080,1.0,0,4,7,950,0,1924,98117,47.6765,-122.384,0,2014,90,0,0,0,0,0
2055,572500,3,2.0,11200,2.0,0,3,9,2290,0,1979,98052,47.6517,-122.124,1,2014,35,0,0,0,0,0
2056,370000,2,2.0,58488,2.0,0,3,9,2100,0,2005,98014,47.72,-121.402,1,2014,9,0,0,0,0,0
2057,392000,3,1.0,6125,1.0,0,4,6,790,300,1945,98126,47.5343,-122.37,0,2014,69,1,0,0,0,0
2058,333000,4,2.5,7208,2.0,0,3,8,2100,0,1974,98058,47.4478,-122.12799999999999,0,2015,41,0,0,0,0,0
2059,825000,2,1.0,12775,1.0,1,4,6,1150,0,1908,98178,47.501999999999995,-122.22200000000001,0,2014,106,0,0,0,0,0
